user_id,open_ts,close_ts,open_type,implicit_closed,duration_s
1,1751826102123,1751826746077,auto,False,643.954
1,1751841258635,1751849544609,manual,False,8285.974
1,1751985487772,1751986623885,manual,False,1136.113
1,1752250204033,1752250204781,manual,False,0.748
1,1752250205587,1752257432775,manual,False,7227.188
1,1752843408702,1752843421856,manual,False,13.154
1,1752843424801,1752845073719,manual,False,1648.918
1,1752877044540,1752884541824,manual,False,7497.284
1,1753104440917,1753106844951,manual,False,2404.034
2,1751656141008,1751656199632,auto,False,58.624
2,1751656351612,1751656664633,manual,False,313.021
2,1751656665251,1751656665917,manual,False,0.666
2,1751820297742,1751820298770,manual,False,1.028
2,1751826936388,1751826939065,manual,False,2.677
2,1751836139906,1751836141616,manual,False,1.71
2,1752835820402,1752835821481,manual,False,1.079
3,1752240576228,1752241995868,auto,False,1419.64
3,1752242482004,1752246787053,auto,False,4305.049
3,1752246933576,1752258007775,auto,False,11074.199
3,1752269809436,1752304475081,auto,False,34665.645
3,1752304493423,1752304510989,auto,False,17.566
3,1752304603815,1752304626177,auto,False,22.362
3,1752307059652,1752307097053,auto,False,37.401
3,1752308067996,1752308080052,auto,False,12.056
3,1752308098468,1752308121536,auto,False,23.068
3,1752308210458,1752308663561,auto,False,453.103
3,1752308676500,1752308784555,auto,False,108.055
3,1752308799768,1752308871791,auto,False,72.023
3,1752308880879,1752309021730,auto,False,140.851
3,1752309082273,1752309579898,auto,False,497.625
3,1752309625379,1752309926823,auto,False,301.444
3,1752309962919,1752309989389,auto,False,26.47
3,1752310292657,1752310753549,auto,False,460.892
3,1752310770426,1752311357207,auto,False,586.781
3,1752312176756,1752317628013,auto,False,5451.257
4,1751962951758,1751962991590,auto,False,39.832
4,1751968103844,1751974516033,auto,False,6412.189
4,1752130885119,1752207683746,auto,False,76798.627
4,1752230972261,1752232914314,auto,False,1942.053
4,1752232959679,1752470780404,auto,False,237820.725
4,1752498934494,1752500322875,auto,False,1388.381
4,1752501671657,1752501948935,auto,False,277.278
4,1752659402039,1752660034846,auto,False,632.807
4,1752662301791,1752663747606,auto,False,1445.815
4,1753253769919,1753253783511,manual,False,13.592
5,1751889032857,1751895189558,auto,False,6156.701
5,1751895190322,1751898194474,manual,False,3004.152
5,1751898228589,1751898446736,auto,False,218.147
5,1751965323904,1751965324365,auto,False,0.461
5,1751965327072,1752061551000,manual,False,96223.928
5,1752139190185,1752141991110,auto,False,2800.925
5,1752142213300,1752143147099,auto,False,933.799
5,1752143147830,1752143148875,manual,False,1.045
5,1752143566555,1752143981167,auto,False,414.612
5,1752145156727,1752156336163,auto,False,11179.436
5,1752156413570,1752157710504,auto,False,1296.934
5,1752158089077,1752158372868,auto,False,283.791
5,1752158459418,1752186710198,manual,False,28250.78
5,1752186711207,1752186859229,manual,False,148.022
5,1752186897291,1752218261469,auto,False,31364.178
5,1752583893470,1752583903719,auto,False,10.249
5,1752597652026,1752649093505,auto,False,51441.479
6,1751895678160,1751895711457,auto,False,33.297
6,1752248494952,1752250448647,auto,False,1953.695
6,1752261943818,1752263375025,auto,False,1431.207
6,1752270397579,1752270859501,auto,False,461.922
6,1752270999047,1752271360778,auto,False,361.731
6,1752271532755,1752272458227,auto,False,925.472
6,1752274823029,1752276322298,auto,False,1499.269
6,1752276332338,1752276666919,auto,False,334.581
6,1752276667722,1752277288040,manual,False,620.318
6,1752534513420,1752534556679,manual,False,43.259
6,1752535646654,1752535749464,manual,False,102.81
6,1752535753288,1752537525646,manual,False,1772.358
6,1752596589677,1752596950822,auto,False,361.145
6,1752604772915,1752605338228,auto,False,565.313
6,1752609362341,1752614779088,auto,False,5416.747
6,1752617377473,1752617847572,manual,False,470.099
6,1752619927655,1752620677136,auto,False,749.481
6,1752625728438,1752676318324,auto,False,50589.886
6,1752677131541,1752677412258,auto,False,280.717
6,1752707767640,1752763313324,auto,False,55545.684
6,1752879333554,1752879455771,auto,False,122.217
6,1753281258036,1753281269078,manual,False,11.042
6,1753281277661,1753281802435,manual,False,524.774
6,1753295336867,1753307992902,auto,False,12656.035
7,1752174119823,1752174125771,auto,False,5.948
7,1752174212338,1752174293564,auto,False,81.226
7,1752174297285,1752174303733,manual,False,6.448
7,1752174540366,1752175913147,auto,False,1372.781
7,1752175961845,1752198082192,auto,False,22120.347
7,1752212160953,1752212227547,auto,False,66.594
7,1752300741138,1752770705353,auto,False,469964.215
7,1753099116285,1753099498749,auto,False,382.464
7,1753101008651,1753129088051,auto,False,28079.4
7,1753129162426,1753157990844,auto,False,28828.418
7,1753164633228,1753174957959,auto,False,10324.731
7,1753175379008,1753250629740,auto,False,75250.732
7,1753251511595,1753263039644,auto,False,11528.049
8,1751902135523,1751902149443,auto,False,13.92
8,1751902738624,1751902779409,auto,False,40.785
8,1751902795270,1751902823499,auto,False,28.229
8,1751903331494,1751903378155,auto,False,46.661
8,1751903461681,1751903654628,auto,False,192.947
8,1751903687439,1751903900918,auto,False,213.479
8,1751904065037,1751961553535,auto,False,57488.498
8,1751961976722,1751962794486,auto,False,817.764
8,1751963189327,1751963352464,auto,False,163.137
8,1751963443315,1751963475776,auto,False,32.461
8,1751963544066,1751964394930,auto,False,850.864
8,1751973516781,1751973540607,auto,False,23.826
8,1751973825133,1751973868667,auto,False,43.534
8,1751973961388,1751983557267,auto,False,9595.879
8,1752067326104,1752068655099,auto,False,1328.995
8,1752163069460,1752163073148,manual,False,3.688
8,1752492694976,1752492795629,auto,False,100.653
8,1752492944984,1752507363178,auto,False,14418.194
8,1752507366674,1752507672061,manual,False,305.387
8,1752507891940,1752507892422,manual,False,0.482
8,1752507892895,1752508298009,manual,False,405.114
8,1752508367953,1752508834356,manual,False,466.403
8,1752653500603,1752659645498,auto,False,6144.895
8,1752677872543,1752677875345,manual,False,2.802
8,1752678328402,1752678330273,manual,False,1.871
8,1753084801478,1753084802631,manual,False,1.153
9,1752095251229,1752095747199,auto,False,495.97
9,1752095800344,1752095834783,manual,False,34.439
9,1752156157022,1752156159669,manual,False,2.647
9,1752183741817,1752183751452,manual,False,9.635
9,1752185562588,1752185569451,manual,False,6.863
9,1752185572016,1752185580563,manual,False,8.547
9,1752185630800,1752185633952,manual,False,3.152
10,1751987471625,1751987476329,auto,False,4.704
10,1751988526239,1751988683695,auto,False,157.456
10,1752036534581,1752036614579,auto,False,79.998
10,1752037663277,1752038478105,auto,False,814.828
10,1752038522110,1752038559346,auto,False,37.236
10,1752038564977,1752039216545,auto,False,651.568
10,1752039644975,1752039935502,manual,False,290.527
10,1752040018874,1752040278028,auto,False,259.154
10,1752040763705,1752041514254,auto,False,750.549
10,1752041696253,1752041919202,auto,False,222.949
10,1752042485761,1752126030421,auto,False,83544.66
10,1752126646882,1752128565324,auto,False,1918.442
10,1752128940893,1752129059283,auto,False,118.39
10,1752130063959,1752130746181,auto,False,682.222
10,1752130862699,1752132664299,auto,False,1801.6
10,1752132766701,1752132829380,auto,False,62.679
10,1752136742873,1752136854669,auto,False,111.796
10,1752136882689,1752136987602,auto,False,104.913
10,1752137059016,1752138175385,auto,False,1116.369
10,1752138307447,1752139089041,auto,False,781.594
10,1752139199704,1752143532668,auto,False,4332.964
10,1752148132685,1752148859212,auto,False,726.527
10,1752148926239,1752149417333,auto,False,491.094
10,1752149537629,1752149842884,auto,False,305.255
10,1752230487840,1752231577503,auto,False,1089.663
10,1752238347285,1752440337371,auto,False,201990.086
10,1752473932982,1752474911508,auto,False,978.526
10,1752474923149,1752475140361,auto,False,217.212
10,1752476054359,1752476878629,auto,False,824.27
10,1752476904172,1752477267189,manual,False,363.017
10,1752477333108,1752477354759,manual,False,21.651
10,1752477909430,1752478068571,auto,False,159.141
10,1752479156410,1752479216478,auto,False,60.068
10,1752480009620,1752481229090,auto,False,1219.47
10,1752481356538,1752491298931,auto,False,9942.393
10,1752502732219,1752502742550,manual,False,10.331
10,1752503340422,1752504361160,auto,False,1020.738
10,1752505222451,1752505295238,auto,False,72.787
10,1752505578132,1752505743804,auto,False,165.672
10,1752508625328,1752508782958,auto,False,157.63
10,1752508787237,1752559460343,auto,False,50673.106
10,1752562864127,1752563021579,auto,False,157.452
10,1752563044035,1752563291527,auto,False,247.492
10,1752563665901,1752566973476,auto,False,3307.575
10,1752659514240,1752660126156,auto,False,611.916
10,1752660298002,1752661282175,auto,False,984.173
10,1752661453741,1752661563635,auto,False,109.894
10,1752662292959,1752662297528,auto,False,4.569
10,1752663010625,1752663224906,auto,False,214.281
10,1752734154829,1752734184936,auto,False,30.107
10,1752734410556,1752734682064,auto,False,271.508
10,1752735020922,1752735083353,auto,False,62.431
10,1752735086283,1752738322611,auto,False,3236.328
10,1752740387245,1752742921666,auto,False,2534.421
10,1752829797925,1752830007470,auto,False,209.545
10,1753106697163,1753106712643,auto,False,15.48
10,1753108230291,1753108258103,auto,False,27.812
10,1753110518132,1753110568890,auto,False,50.758
10,1753111070293,1753111121784,auto,False,51.491
10,1753164234754,1753164369280,auto,False,134.526
10,1753164502626,1753164634219,auto,False,131.593
10,1753166035499,1753166250875,auto,False,215.376
10,1753169532441,1753169583386,auto,False,50.945
10,1753169753753,1753169784674,auto,False,30.921
10,1753169891428,1753169915269,auto,False,23.841
10,1753170058558,1753170377945,auto,False,319.387
10,1753171893765,1753172104671,auto,False,210.906
10,1753172139319,1753172326023,auto,False,186.704
10,1753178525955,1753178542935,auto,False,16.98
10,1753179132731,1753179155012,auto,False,22.281
10,1753179254347,1753179287920,auto,False,33.573
10,1753191539989,1753191852974,auto,False,312.985
10,1753195953739,1753196170311,auto,False,216.572
10,1753196286648,1753196460345,auto,False,173.697
10,1753196651546,1753197159411,auto,False,507.865
10,1753258848296,1753261699116,auto,False,2850.82
10,1753262510317,1753262557548,auto,False,47.231
10,1753265527997,1753265573762,auto,False,45.765
10,1753266027509,1753266048184,auto,False,20.675
10,1753266237129,1753267564135,auto,False,1327.006
11,1751931468156,1751931975522,auto,False,507.366
11,1751933545782,1751996635802,auto,False,63090.02
11,1751997219289,1751997242531,auto,False,23.242
11,1751997243046,1752147744069,manual,False,150501.023
11,1752147744516,1752150557798,manual,False,2813.282
11,1752196602162,1752502927215,manual,False,306325.053
12,1752120589370,1752120595568,manual,False,6.198
12,1752136081434,1752136099423,manual,False,17.989
12,1752193073183,1752193073815,manual,False,0.632
12,1752193074879,1752193075625,manual,False,0.746
12,1752206781829,1752207290050,manual,False,508.221
12,1752211766814,1752211780763,auto,False,13.949
12,1752211781121,1752212471606,manual,False,690.485
12,1752212498355,1752212515578,manual,False,17.223
12,1752212516074,1752212517152,manual,False,1.078
12,1752212517918,1752212525133,manual,False,7.215
12,1752213325247,1752213331646,auto,False,6.399
12,1752213331966,1752213332335,manual,False,0.369
12,1752213449725,1752213471138,auto,False,21.413
12,1752213818903,1752215833732,auto,False,2014.829
12,1752216284110,1752216611396,auto,False,327.286
12,1752216691929,1752329446210,auto,False,112754.281
12,1752453253713,1752454936893,auto,False,1683.18
12,1752454965716,1752460389550,auto,False,5423.834
12,1752460484673,1752460496106,auto,False,11.433
12,1752460499198,1752460500223,manual,False,1.025
12,1752460542177,1752472859769,auto,False,12317.592
12,1752473032101,1752473301366,auto,False,269.265
12,1752473610236,1752476080159,auto,False,2469.923
12,1752476116235,1752476162785,auto,False,46.55
12,1752476313118,1752476683172,auto,False,370.054
12,1752476803630,1752476900388,auto,False,96.758
12,1752477088758,1752477414570,auto,False,325.812
12,1752477483636,1752477533521,auto,False,49.885
12,1752477847711,1752480965600,auto,False,3117.889
12,1752541739958,1752543381770,auto,False,1641.812
12,1752543382419,1752552879712,manual,False,9497.293
12,1752552949804,1752552958517,auto,False,8.713
12,1752557047839,1752557059524,auto,False,11.685
12,1752557187805,1752557204326,auto,False,16.521
12,1752557263449,1752557296827,manual,False,33.378
12,1752557662142,1752557901559,auto,False,239.417
12,1752558578758,1752558655818,auto,False,77.06
12,1752558817047,1752560414994,auto,False,1597.947
12,1752560495405,1752560582209,auto,False,86.804
12,1752560860470,1752561385670,auto,False,525.2
12,1752561476811,1752565036524,auto,False,3559.713
12,1752565272202,1752565444943,auto,False,172.741
12,1752565445424,1752566966423,manual,False,1520.999
12,1752625564059,1752644530134,auto,False,18966.075
12,1752645238183,1752645450155,auto,False,211.972
12,1752646180373,1752647671476,auto,False,1491.103
12,1752647863226,1752651348255,auto,False,3485.029
12,1752651413307,1752651555345,manual,False,142.038
12,1752651770349,1752651896771,auto,False,126.422
12,1752652137469,1752652789707,manual,False,652.238
12,1752652953059,1752669290653,auto,False,16337.594
12,1752669338235,1752669378069,auto,False,39.834
12,1752669397936,1752669401893,auto,False,3.957
12,1752669402810,1752669403406,manual,False,0.596
12,1752669461940,1752669513855,auto,False,51.915
12,1752669572249,1752669572403,auto,False,0.154
12,1752669573502,1752669658046,manual,False,84.544
12,1752669728378,1752669868632,auto,False,140.254
12,1752669914727,1752669957699,auto,False,42.972
12,1752670006346,1752671762433,auto,False,1756.087
12,1752673519938,1752710740598,auto,False,37220.66
12,1752710740941,1752712786985,manual,False,2046.044
12,1752713003064,1752713884681,auto,False,881.617
12,1752714012043,1752715657245,auto,False,1645.202
12,1752715666305,1752715671990,auto,False,5.685
12,1752715878946,1752741330624,auto,False,25451.678
12,1752741568653,1752800011582,auto,False,58442.929
12,1752800094941,1752812331159,auto,False,12236.218
12,1752812973905,1752812974753,manual,False,0.848
12,1752813806865,1752814984038,auto,False,1177.173
12,1752814990973,1752819029817,auto,False,4038.844
12,1753148639008,1753148665962,auto,False,26.954
12,1753148674328,1753148689278,manual,False,14.95
12,1753148716373,1753148731817,manual,False,15.444
12,1753148747902,1753148777480,manual,False,29.578
12,1753148777900,1753149039722,manual,False,261.822
12,1753149040843,1753149041583,manual,False,0.74
12,1753149041854,1753162741932,manual,False,13700.078
12,1753229324968,1753243425957,manual,False,14100.989
13,1751599973655,1751599983236,auto,False,9.581
14,1752144441544,1752144446938,auto,False,5.394
14,1752144456208,1752144505365,manual,False,49.157
14,1752144506030,1752144506958,manual,False,0.928
14,1752144507543,1752144616340,manual,False,108.797
14,1752144617008,1752144658046,manual,False,41.038
14,1752144705358,1752144761248,auto,False,55.89
14,1752161836088,1752161950705,manual,False,114.617
14,1752162017159,1752162134178,auto,False,117.019
14,1752162135408,1752162137080,manual,False,1.672
14,1752162167508,1752222361504,auto,False,60193.996
14,1752222372820,1752225786451,auto,False,3413.631
14,1752484241662,1752484373637,auto,False,131.975
14,1752485799332,1752485856044,auto,False,56.712
14,1752485857134,1752485859174,manual,False,2.04
14,1752485861012,1752485898971,manual,False,37.959
14,1752501719014,1752501720758,manual,False,1.744
14,1752591791133,1752591792710,manual,False,1.577
14,1752653447631,1752653448235,manual,False,0.604
14,1752653913807,1752653916493,manual,False,2.686
14,1752654033921,1752654034335,manual,False,0.414
14,1752670134797,1752671208206,auto,False,1073.409
14,1752671208220,1752671213229,auto,False,5.009
14,1752671636145,1752671847199,auto,False,211.054
14,1752673337451,1752675334214,auto,False,1996.763
14,1753107281092,1753107282230,manual,False,1.138
14,1753173471383,1753174122578,auto,False,651.195
15,1751853103887,1751853112343,auto,False,8.456
15,1751853113344,1751853159477,manual,False,46.133
15,1752112206865,1752112216778,auto,False,9.913
15,1752125316300,1752126192441,auto,False,876.141
15,1752126200063,1752127079521,auto,False,879.458
15,1752636816954,1752637673606,auto,False,856.652
15,1752641895617,1752641898116,auto,False,2.499
15,1752642090096,1752642104219,auto,False,14.123
15,1752818882609,1752819065487,manual,False,182.878
15,1752829009176,1752831206560,auto,False,2197.384
15,1752929853669,1752930835278,auto,False,981.609
15,1752933534878,1752946831025,auto,False,13296.147
15,1752946832441,1752947569560,auto,False,737.119
15,1752947759136,1752947842761,auto,False,83.625
15,1752950930745,1752951344434,auto,False,413.689
15,1752951756262,1752951894814,auto,False,138.552
15,1752951990932,1752952923499,auto,False,932.567
15,1752953397861,1752953448738,auto,False,50.877
15,1752954303447,1752954456078,auto,False,152.631
15,1752954804443,1752955254027,auto,False,449.584
15,1752956127513,1752956409531,auto,False,282.018
15,1752956813637,1752956918343,auto,False,104.706
15,1752957658498,1752957660591,auto,False,2.093
15,1752958073539,1752958716491,auto,False,642.952
15,1753048193908,1753048278949,auto,False,85.041
15,1753048925391,1753049008152,auto,False,82.761
15,1753049316275,1753049345171,auto,False,28.896
15,1753049636554,1753049640402,auto,False,3.848
15,1753053531817,1753053535634,auto,False,3.817
15,1753054335542,1753054587897,auto,False,252.355
15,1753054597209,1753054599993,manual,False,2.784
15,1753056042656,1753056067818,auto,False,25.162
15,1753056335773,1753056365041,auto,False,29.268
15,1753056706507,1753056728764,auto,False,22.257
15,1753059526665,1753059537463,auto,False,10.798
15,1753059759884,1753059911163,auto,False,151.279
15,1753060172179,1753060181989,auto,False,9.81
15,1753060627574,1753060685148,auto,False,57.574
15,1753060837803,1753060913999,auto,False,76.196
15,1753060949715,1753061043136,auto,False,93.421
15,1753062685523,1753062752574,auto,False,67.051
15,1753064456973,1753064473476,auto,False,16.503
15,1753072678662,1753072686155,auto,False,7.493
15,1753103339240,1753103453008,auto,False,113.768
15,1753112909525,1753112917290,auto,False,7.765
15,1753113065023,1753113075541,auto,False,10.518
15,1753113322178,1753113327099,auto,False,4.921
15,1753113632478,1753113678803,auto,False,46.325
15,1753113973046,1753113989257,auto,False,16.211
15,1753114124583,1753114131558,auto,False,6.975
15,1753114485333,1753114491132,auto,False,5.799
15,1753115019328,1753115137031,auto,False,117.703
15,1753115235314,1753115275482,auto,False,40.168
15,1753115451616,1753115492916,auto,False,41.3
15,1753116145491,1753117745932,auto,False,1600.441
15,1753141543605,1753141555714,auto,False,12.109
15,1753142683941,1753144953064,auto,False,2269.123
15,1753145931756,1753145960657,auto,False,28.901
15,1753147282682,1753147345531,auto,False,62.849
15,1753149459065,1753149579747,auto,False,120.682
15,1753150050667,1753150185087,auto,False,134.42
15,1753152445852,1753152573767,auto,False,127.915
15,1753152973313,1753154155275,auto,False,1181.962
15,1753163672733,1753164273407,auto,False,600.674
15,1753165171890,1753165516873,auto,False,344.983
15,1753165546158,1753169895108,auto,False,4348.95
15,1753174218133,1753175285294,auto,False,1067.161
15,1753177712204,1753177934306,auto,False,222.102
15,1753178501861,1753178844006,auto,False,342.145
15,1753179951888,1753182834197,auto,False,2882.309
15,1753189057259,1753190028945,auto,False,971.686
15,1753190486374,1753191518910,auto,False,1032.536
15,1753206579068,1753206839255,auto,False,260.187
15,1753207434124,1753207493460,auto,False,59.336
15,1753235423328,1753235489983,auto,False,66.655
15,1753235764893,1753235785070,auto,False,20.177
15,1753236835184,1753236997760,auto,False,162.576
15,1753237291568,1753237414783,auto,False,123.215
15,1753237431919,1753237438333,manual,False,6.414
15,1753237438346,1753237448011,auto,False,9.665
15,1753239748635,1753240072803,auto,False,324.168
15,1753240881132,1753241002017,auto,False,120.885
15,1753241095470,1753242080913,auto,False,985.443
15,1753242729467,1753242872355,auto,False,142.888
15,1753243177495,1753244029493,auto,False,851.998
15,1753255368472,1753255535142,auto,False,166.67
15,1753256524182,1753258120092,auto,False,1595.91
15,1753258511154,1753258920301,auto,False,409.147
15,1753258993220,1753259029873,auto,False,36.653
15,1753259062921,1753259659824,auto,False,596.903
15,1753259701239,1753259894547,auto,False,193.308
15,1753259922433,1753260713483,auto,False,791.05
15,1753261203474,1753262573693,auto,False,1370.219
15,1753262673976,1753274649728,auto,False,11975.752
16,1751651375254,1751652068958,auto,False,693.704
16,1751661245437,1751661288014,manual,False,42.577
16,1751661290016,1751663195857,manual,False,1905.841
16,1751683727949,1751683731652,manual,False,3.703
16,1751686794864,1751686889911,manual,False,95.047
16,1751936192772,1751936196516,manual,False,3.744
16,1751990776683,1751995003694,auto,False,4227.011
16,1751999904728,1752001356281,auto,False,1451.553
17,1752163013286,1752163068309,auto,False,55.023
17,1752163068933,1752163073577,manual,False,4.644
17,1752163077033,1752165688109,manual,False,2611.076
17,1752197043080,1752197248490,auto,False,205.41
17,1752197249076,1752197253240,manual,False,4.164
17,1752197293607,1752197304333,manual,False,10.726
17,1752249542583,1752249727763,auto,False,185.18
17,1752250254981,1752250362469,auto,False,107.488
17,1752540983314,1752541122931,auto,False,139.617
17,1752541177580,1752541183272,auto,False,5.692
17,1752541256409,1752541279608,auto,False,23.199
17,1752541280485,1752541470186,manual,False,189.701
17,1752576750722,1752576756861,auto,False,6.139
17,1752576758541,1752577002399,manual,False,243.858
17,1752578217560,1752578220387,auto,False,2.827
17,1752578275527,1752580187041,auto,False,1911.514
17,1752581055483,1752581171423,auto,False,115.94
17,1752581358102,1752768550715,auto,False,187192.613
17,1752768583324,1752769125303,auto,False,541.979
17,1753103088726,1753103097506,auto,False,8.78
17,1753103517057,1753103522732,auto,False,5.675
17,1753103535119,1753103537507,auto,False,2.388
17,1753107567399,1753107723186,auto,False,155.787
17,1753107810586,1753107837779,auto,False,27.193
17,1753107898039,1753107982830,auto,False,84.791
17,1753113105326,1753113238005,auto,False,132.679
17,1753113310381,1753185070511,auto,False,71760.13
17,1753185093135,1753185125670,auto,False,32.535
17,1753185237676,1753185257926,auto,False,20.25
17,1753185361514,1753188369009,auto,False,3007.495
17,1753193993534,1753194217449,auto,False,223.915
17,1753194329163,1753194342832,auto,False,13.669
17,1753195042188,1753195102416,auto,False,60.228
17,1753195728168,1753195903100,auto,False,174.932
17,1753195987108,1753198162832,auto,False,2175.724
17,1753198786424,1753198877261,auto,False,90.837
17,1753199121158,1753274542324,auto,False,75421.166
17,1753277545071,1753278368240,auto,False,823.169
17,1753278926549,1753278933960,manual,False,7.411
17,1753281873522,1753281887670,manual,False,14.148
18,1751888250617,1751890795933,auto,False,2545.316
18,1751976816318,1751979239369,manual,False,2423.051
18,1753167079097,1753168613132,manual,False,1534.035
19,1751990305889,1751993210756,auto,False,2904.867
19,1751998963719,1752000807127,auto,False,1843.408
19,1752001382427,1752002616294,auto,False,1233.867
19,1752009594179,1752009788037,auto,False,193.858
19,1752087363161,1752088740520,auto,False,1377.359
19,1752089152496,1752089259403,auto,False,106.907
19,1752089300534,1752092360436,auto,False,3059.902
19,1752092466780,1752097912523,auto,False,5445.743
19,1752097913234,1752097914423,manual,False,1.189
19,1752098597239,1752099600012,manual,False,1002.773
19,1752100384513,1752101024809,auto,False,640.296
19,1752172287913,1752172792258,auto,False,504.345
19,1752187007272,1752187080436,auto,False,73.164
19,1752187104093,1752261793213,auto,False,74689.12
19,1752262077730,1752265430153,auto,False,3352.423
19,1752265606446,1752266961229,auto,False,1354.783
19,1752267259170,1752269287996,auto,False,2028.826
19,1752270366263,1752271275651,auto,False,909.388
19,1752271693671,1752334957540,auto,False,63263.869
19,1752335502875,1752335855297,auto,False,352.422
19,1752336110957,1752336525641,auto,False,414.684
19,1752336918216,1752337205473,auto,False,287.257
19,1752337704041,1752339169415,auto,False,1465.374
19,1752340425999,1752340759526,auto,False,333.527
19,1752341068359,1752341255443,auto,False,187.084
19,1752426929855,1752499655168,auto,False,72725.313
19,1752500928864,1752501269353,auto,False,340.489
19,1752501551280,1752501590500,auto,False,39.22
20,1751942319218,1751942578179,manual,False,258.961
20,1751942748915,1751942799075,manual,False,50.16
20,1751942799571,1751944196692,manual,False,1397.121
20,1752050812152,1752052281773,manual,False,1469.621
21,1751881345597,1751883021756,auto,False,1676.159
21,1751966114916,1751966116054,manual,False,1.138
21,1751972620582,1751972622233,manual,False,1.651
21,1752071173885,1752071189337,manual,False,15.452
21,1752160719881,1752162212138,manual,False,1492.257
21,1752664995645,1752665002608,manual,False,6.963
21,1752784686807,1752784785992,manual,False,99.185
21,1752784847280,1752784855647,manual,False,8.367
21,1753285343194,1753285352360,manual,False,9.166
22,1751606562188,1751606575445,manual,False,13.257
22,1751606687649,1751606783297,manual,False,95.648
22,1751606911709,1751606912604,manual,False,0.895
22,1751606914913,1751607046102,manual,False,131.189
22,1751607320229,1751607370848,auto,False,50.619
22,1751607525596,1751611726826,auto,False,4201.23
22,1751611761151,1751611768720,manual,False,7.569
22,1751611778019,1751611789809,manual,False,11.79
22,1751611802288,1751611805402,manual,False,3.114
22,1751611811981,1751611821088,manual,False,9.107
22,1751611982686,1751612397622,auto,False,414.936
22,1751612679427,1751612744652,auto,False,65.225
22,1751612972319,1751847347881,auto,False,234375.562
22,1751847348255,1751847353865,manual,False,5.61
22,1751849887057,1751850015555,auto,False,128.498
22,1751850154158,1751850223688,auto,False,69.53
22,1751850285302,1751850448018,auto,False,162.716
22,1751850448023,1751850664782,auto,False,216.759
22,1751850664931,1751850849341,auto,False,184.41
22,1751860714217,1751860746118,auto,False,31.901
22,1751861125943,1751862325156,auto,False,1199.213
22,1751865012255,1751865040521,auto,False,28.266
22,1751865236756,1751865299194,auto,False,62.438
22,1751865407704,1751865508819,auto,False,101.115
22,1751865659212,1751865722753,auto,False,63.541
22,1751865980494,1751867304806,auto,False,1324.312
22,1751871437485,1751871457388,auto,False,19.903
22,1751872998224,1751873059179,auto,False,60.955
22,1751874396136,1751874558952,auto,False,162.816
22,1751874853346,1751874981981,auto,False,128.635
22,1751875228150,1751875371906,auto,False,143.756
22,1751875545291,1751875855356,auto,False,310.065
22,1751876500334,1751876565011,auto,False,64.677
22,1751876697649,1751876827862,auto,False,130.213
